superkingdom	assembly_level	genome_size
viral	Complete Genome	0.010649681
viral	Complete Genome	0.010651588
viral	Complete Genome	0.010652542
viral	Complete Genome	0.010654449
viral	Complete Genome	0.01065731
viral	Complete Genome	0.010661125
viral	Complete Genome	0.010663033
viral	Complete Genome	0.010663986
viral	Complete Genome	0.010663986
viral	Complete Genome	0.010666847
viral	Complete Genome	0.010669708
viral	Complete Genome	0.010672569
viral	Complete Genome	0.010676384
viral	Complete Genome	0.010678291
viral	Complete Genome	0.010682106
viral	Complete Genome	0.010682106
viral	Complete Genome	0.010685921
viral	Complete Genome	0.010686874
viral	Complete Genome	0.010688782
viral	Complete Genome	0.010690689
viral	Complete Genome	0.010690689
viral	Complete Genome	0.010703087
viral	Complete Genome	0.010718346
viral	Complete Genome	0.010720253
viral	Complete Genome	0.010721207
viral	Complete Genome	0.01072216
viral	Complete Genome	0.010723114
viral	Complete Genome	0.010723114
viral	Complete Genome	0.010725975
viral	Complete Genome	0.010725975
viral	Complete Genome	0.010726929
viral	Complete Genome	0.010726929
viral	Complete Genome	0.010730743
viral	Complete Genome	0.010734558
viral	Complete Genome	0.010739326
viral	Complete Genome	0.010741234
viral	Complete Genome	0.010741234
viral	Complete Genome	0.010741234
viral	Complete Genome	0.010742188
viral	Complete Genome	0.010745049
viral	Complete Genome	0.010746956
viral	Complete Genome	0.01074791
viral	Complete Genome	0.010750771
viral	Complete Genome	0.010751724
viral	Complete Genome	0.0107584
viral	Complete Genome	0.010766983
viral	Complete Genome	0.010772705
viral	Complete Genome	0.010775566
viral	Complete Genome	0.01077652
viral	Complete Genome	0.010779381
viral	Complete Genome	0.010779381
viral	Complete Genome	0.010782242
viral	Complete Genome	0.010783195
viral	Complete Genome	0.010785103
viral	Complete Genome	0.010786057
viral	Complete Genome	0.01078701
viral	Complete Genome	0.01079464
viral	Complete Genome	0.010800362
viral	Complete Genome	0.010802269
viral	Complete Genome	0.010803223
viral	Complete Genome	0.01080513
viral	Complete Genome	0.010807991
viral	Complete Genome	0.010810852
viral	Complete Genome	0.010824203
viral	Complete Genome	0.010828972
viral	Complete Genome	0.010838509
viral	Complete Genome	0.010843277
viral	Complete Genome	0.010843277
viral	Complete Genome	0.010847092
viral	Complete Genome	0.010848999
viral	Complete Genome	0.010849953
viral	Complete Genome	0.01085186
viral	Complete Genome	0.010859489
viral	Complete Genome	0.010859489
viral	Complete Genome	0.010867119
viral	Complete Genome	0.010867119
viral	Complete Genome	0.010867119
viral	Complete Genome	0.010867119
viral	Complete Genome	0.010873795
viral	Complete Genome	0.010874748
viral	Complete Genome	0.010884285
viral	Complete Genome	0.010885239
viral	Complete Genome	0.010889053
viral	Complete Genome	0.010890007
viral	Complete Genome	0.010891914
viral	Complete Genome	0.010891914
viral	Complete Genome	0.010892868
viral	Complete Genome	0.010901451
viral	Complete Genome	0.010903358
viral	Complete Genome	0.010905266
viral	Complete Genome	0.010906219
viral	Complete Genome	0.010909081
viral	Complete Genome	0.010910034
viral	Complete Genome	0.010910988
viral	Complete Genome	0.01091671
viral	Complete Genome	0.01091671
viral	Complete Genome	0.010920525
viral	Complete Genome	0.010921478
viral	Complete Genome	0.010926247
viral	Complete Genome	0.010928154
viral	Complete Genome	0.010930061
viral	Complete Genome	0.010931969
viral	Complete Genome	0.010936737
viral	Complete Genome	0.010936737
viral	Complete Genome	0.010939598
viral	Complete Genome	0.010942459
viral	Complete Genome	0.010949135
viral	Complete Genome	0.010951996
viral	Complete Genome	0.010957718
viral	Complete Genome	0.010959625
viral	Complete Genome	0.010980606
viral	Complete Genome	0.010980606
viral	Complete Genome	0.010982513
viral	Complete Genome	0.010990143
viral	Complete Genome	0.010993004
viral	Complete Genome	0.011002541
viral	Complete Genome	0.011002541
viral	Complete Genome	0.011004448
viral	Complete Genome	0.011008263
viral	Complete Genome	0.01101017
viral	Complete Genome	0.011011124
viral	Complete Genome	0.011019707
viral	Complete Genome	0.011023521
viral	Complete Genome	0.011031151
viral	Complete Genome	0.01103878
viral	Complete Genome	0.011039734
viral	Complete Genome	0.011050224
viral	Complete Genome	0.011063576
viral	Complete Genome	0.011064529
viral	Complete Genome	0.011069298
viral	Complete Genome	0.011074066
viral	Complete Genome	0.011075974
viral	Complete Genome	0.011075974
viral	Complete Genome	0.011076927
viral	Complete Genome	0.011080742
viral	Complete Genome	0.011084557
viral	Complete Genome	0.01108551
viral	Complete Genome	0.011087418
viral	Complete Genome	0.011088371
viral	Complete Genome	0.011089325
viral	Complete Genome	0.011090279
viral	Complete Genome	0.011095047
viral	Complete Genome	0.011096954
viral	Complete Genome	0.011099815
viral	Complete Genome	0.011100769
viral	Complete Genome	0.011105537
viral	Complete Genome	0.011107445
viral	Complete Genome	0.011107445
viral	Complete Genome	0.011116982
viral	Complete Genome	0.01112175
viral	Complete Genome	0.011127472
viral	Complete Genome	0.011130333
viral	Complete Genome	0.011133194
viral	Complete Genome	0.01113987
viral	Complete Genome	0.011142731
viral	Complete Genome	0.011143684
viral	Complete Genome	0.011145592
viral	Complete Genome	0.011148453
viral	Complete Genome	0.011159897
viral	Complete Genome	0.011169434
viral	Complete Genome	0.011172295
viral	Complete Genome	0.011182785
viral	Complete Genome	0.011184692
viral	Complete Genome	0.0111866
viral	Complete Genome	0.011190414
viral	Complete Genome	0.011191368
viral	Complete Genome	0.011200905
viral	Complete Genome	0.011202812
viral	Complete Genome	0.011203766
viral	Complete Genome	0.01120472
viral	Complete Genome	0.011206627
viral	Complete Genome	0.011212349
viral	Complete Genome	0.011212349
viral	Complete Genome	0.011218071
viral	Complete Genome	0.011220932
viral	Complete Genome	0.011221886
viral	Complete Genome	0.011222839
viral	Complete Genome	0.011226654
viral	Complete Genome	0.011226654
viral	Complete Genome	0.011228561
viral	Complete Genome	0.011228561
viral	Complete Genome	0.01123333
viral	Complete Genome	0.011234283
viral	Complete Genome	0.011240959
viral	Complete Genome	0.01124382
viral	Complete Genome	0.011244774
viral	Complete Genome	0.011247635
viral	Complete Genome	0.01125145
viral	Complete Genome	0.01125145
viral	Complete Genome	0.011260033
viral	Complete Genome	0.011264801
viral	Complete Genome	0.011268616
viral	Complete Genome	0.011268616
viral	Complete Genome	0.011271477
viral	Complete Genome	0.011277199
viral	Complete Genome	0.01128006
viral	Complete Genome	0.011281013
viral	Complete Genome	0.011284828
viral	Complete Genome	0.011295319
viral	Complete Genome	0.011301994
viral	Complete Genome	0.011302948
viral	Complete Genome	0.011304855
viral	Complete Genome	0.011305809
viral	Complete Genome	0.011305809
viral	Complete Genome	0.011312485
viral	Complete Genome	0.01131916
viral	Complete Genome	0.011321068
viral	Complete Genome	0.011322021
viral	Complete Genome	0.011322975
viral	Complete Genome	0.011322975
viral	Complete Genome	0.011324883
viral	Complete Genome	0.011333466
viral	Complete Genome	0.01133728
viral	Complete Genome	0.01133728
viral	Complete Genome	0.011339188
viral	Complete Genome	0.011353493
viral	Complete Genome	0.0113554
viral	Complete Genome	0.011364937
viral	Complete Genome	0.011365891
viral	Complete Genome	0.011365891
viral	Complete Genome	0.011372566
viral	Complete Genome	0.011379242
viral	Complete Genome	0.011381149
viral	Complete Genome	0.011389732
viral	Complete Genome	0.011394501
viral	Complete Genome	0.011395454
viral	Complete Genome	0.011395454
viral	Complete Genome	0.011396408
viral	Complete Genome	0.01140213
viral	Complete Genome	0.011403084
viral	Complete Genome	0.011405945
viral	Complete Genome	0.011405945
viral	Complete Genome	0.011413574
viral	Complete Genome	0.011422157
viral	Complete Genome	0.011429787
viral	Complete Genome	0.011431694
viral	Complete Genome	0.011435509
viral	Complete Genome	0.011454582
viral	Complete Genome	0.011458397
viral	Complete Genome	0.011463165
viral	Complete Genome	0.011488914
viral	Complete Genome	0.011490822
viral	Complete Genome	0.011498451
viral	Complete Genome	0.011504173
viral	Complete Genome	0.011509895
viral	Complete Genome	0.011512756
viral	Complete Genome	0.011512756
viral	Complete Genome	0.011516571
viral	Complete Genome	0.011521339
viral	Complete Genome	0.011523247
viral	Complete Genome	0.011528015
viral	Complete Genome	0.011528015
viral	Complete Genome	0.01153183
viral	Complete Genome	0.011543274
viral	Complete Genome	0.011548042
viral	Complete Genome	0.011552811
viral	Complete Genome	0.011553764
viral	Complete Genome	0.011556625
viral	Complete Genome	0.011564255
viral	Complete Genome	0.011568069
viral	Complete Genome	0.011569977
viral	Complete Genome	0.01157856
viral	Complete Genome	0.011581421
viral	Complete Genome	0.011585236
viral	Complete Genome	0.011587143
viral	Complete Genome	0.011587143
viral	Complete Genome	0.011588097
viral	Complete Genome	0.01158905
viral	Complete Genome	0.011592865
viral	Complete Genome	0.01159668
viral	Complete Genome	0.011602402
viral	Complete Genome	0.01160717
viral	Complete Genome	0.011610031
viral	Complete Genome	0.011614799
viral	Complete Genome	0.011617661
viral	Complete Genome	0.011617661
viral	Complete Genome	0.011619568
viral	Complete Genome	0.011621475
viral	Complete Genome	0.011622429
viral	Complete Genome	0.011623383
viral	Complete Genome	0.011624336
viral	Complete Genome	0.011631966
viral	Complete Genome	0.011634827
viral	Complete Genome	0.011641502
viral	Complete Genome	0.011647224
viral	Complete Genome	0.011651039
viral	Complete Genome	0.0116539
viral	Complete Genome	0.011655807
viral	Complete Genome	0.011655807
viral	Complete Genome	0.01166153
viral	Complete Genome	0.011662483
viral	Complete Genome	0.011663437
viral	Complete Genome	0.011668205
viral	Complete Genome	0.011669159
viral	Complete Genome	0.011669159
viral	Complete Genome	0.011669159
viral	Complete Genome	0.011671066
viral	Complete Genome	0.011684418
viral	Complete Genome	0.011691093
viral	Complete Genome	0.011702538
viral	Complete Genome	0.011704445
viral	Complete Genome	0.01170826
viral	Complete Genome	0.011710167
viral	Complete Genome	0.011713028
viral	Complete Genome	0.011715889
viral	Complete Genome	0.011715889
viral	Complete Genome	0.011719704
viral	Complete Genome	0.011724472
viral	Complete Genome	0.011734009
viral	Complete Genome	0.011734009
viral	Complete Genome	0.011745453
viral	Complete Genome	0.011748314
viral	Complete Genome	0.011752129
viral	Complete Genome	0.011769295
viral	Complete Genome	0.011772156
viral	Complete Genome	0.011781693
viral	Complete Genome	0.011781693
viral	Complete Genome	0.011784554
viral	Complete Genome	0.011795044
viral	Complete Genome	0.011796951
viral	Complete Genome	0.011796951
viral	Complete Genome	0.011798859
viral	Complete Genome	0.01180172
viral	Complete Genome	0.011804581
viral	Complete Genome	0.011811256
viral	Complete Genome	0.011811256
viral	Complete Genome	0.011816978
viral	Complete Genome	0.011823654
viral	Complete Genome	0.011824608
viral	Complete Genome	0.011829376
viral	Complete Genome	0.01183033
viral	Complete Genome	0.01183033
viral	Complete Genome	0.011831284
viral	Complete Genome	0.011844635
viral	Complete Genome	0.011844635
viral	Complete Genome	0.011846542
viral	Complete Genome	0.011850357
viral	Complete Genome	0.011851311
viral	Complete Genome	0.011855125
viral	Complete Genome	0.011855125
viral	Complete Genome	0.011870384
viral	Complete Genome	0.01187706
viral	Complete Genome	0.011880875
viral	Complete Genome	0.011880875
viral	Complete Genome	0.011880875
viral	Complete Genome	0.011881828
viral	Complete Genome	0.011882782
viral	Complete Genome	0.011884689
viral	Complete Genome	0.011888504
viral	Complete Genome	0.011892319
viral	Complete Genome	0.011893272
viral	Complete Genome	0.011900902
viral	Complete Genome	0.011901855
viral	Complete Genome	0.011904716
viral	Complete Genome	0.011909485
viral	Complete Genome	0.011909485
viral	Complete Genome	0.011912346
viral	Complete Genome	0.011919022
viral	Complete Genome	0.011919975
viral	Complete Genome	0.011925697
viral	Complete Genome	0.011928558
viral	Complete Genome	0.011931419
viral	Complete Genome	0.011935234
viral	Complete Genome	0.011935234
viral	Complete Genome	0.01194191
viral	Complete Genome	0.011946678
viral	Complete Genome	0.011951447
viral	Complete Genome	0.011954308
viral	Complete Genome	0.011954308
viral	Complete Genome	0.011955261
viral	Complete Genome	0.011955261
viral	Complete Genome	0.011957169
viral	Complete Genome	0.011957169
viral	Complete Genome	0.011957169
viral	Complete Genome	0.011962891
viral	Complete Genome	0.01197052
viral	Complete Genome	0.01197052
viral	Complete Genome	0.011971474
viral	Complete Genome	0.011974335
viral	Complete Genome	0.011975288
viral	Complete Genome	0.011975288
viral	Complete Genome	0.011982918
viral	Complete Genome	0.011986732
viral	Complete Genome	0.011991501
viral	Complete Genome	0.011997223
viral	Complete Genome	0.011998177
viral	Complete Genome	0.012000084
viral	Complete Genome	0.012005806
viral	Complete Genome	0.01200676
viral	Complete Genome	0.012010574
viral	Complete Genome	0.012011528
viral	Complete Genome	0.012019157
viral	Complete Genome	0.012029648
viral	Complete Genome	0.012030602
viral	Complete Genome	0.012033463
viral	Complete Genome	0.012043953
viral	Complete Genome	0.012048721
viral	Complete Genome	0.012052536
viral	Complete Genome	0.01205349
viral	Complete Genome	0.012055397
viral	Complete Genome	0.012068748
viral	Complete Genome	0.012070656
viral	Complete Genome	0.012075424
viral	Complete Genome	0.0120821
viral	Complete Genome	0.012086868
viral	Complete Genome	0.012088776
viral	Complete Genome	0.012090683
viral	Complete Genome	0.01209259
viral	Complete Genome	0.012095451
viral	Complete Genome	0.012096405
viral	Complete Genome	0.012108803
viral	Complete Genome	0.012109756
viral	Complete Genome	0.01211071
viral	Complete Genome	0.012112617
viral	Complete Genome	0.012114525
viral	Complete Genome	0.012115479
viral	Complete Genome	0.012117386
